"","tourney_id","tourney_name","surface","draw_size","tourney_level","tourney_date","P1_id","P1_name","P1_hand","P1_ht","P1_ioc","P1_age","P1_rank","P1_rank_points","P2_id","P2_name","P2_hand","P2_ht","P2_ioc","P2_age","P2_rank","P2_rank_points","best_of","p1wins"
"6524","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103970","David Ferrer","R",175,"ESP",23.54277892,18,1380,"102860","Agustin Calleri","R",183,"ARG",29.08966461,61,632,"3","Y"
"6525","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103018","Max Mirnyi","R",196,"BLR",28.28199863,25,1125,"103264","Mariano Puerta","L",180,"ARG",27.07734428,10,1784,"3","N"
"6526","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103344","Ivan Ljubicic","R",193,"CRO",26.58179329,12,1640,"103252","Alberto Martin","R",175,"ESP",27.15947981,54,686,"3","Y"
"6527","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103694","Olivier Rochus","R",168,"BEL",24.74469541,24,1135,"104339","Mario Ancic","R",196,"CRO",21.54962355,20,1360,"3","Y"
"6528","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103602","Fernando Gonzalez","R",183,"CHI",25.2183436,19,1360,"104269","Fernando Verdasco","L",188,"ESP",21.92197125,39,885,"3","Y"
"6529","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103294","Christophe Rochus","R",170,"BEL",26.83915127,52,720,"103909","Guillermo Coria","R",175,"ARG",23.75906913,7,2110,"3","N"
"6530","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103900","David Nalbandian","R",180,"ARG",23.79192334,9,1905,"103781","Jurgen Melzer","L",183,"AUT",24.40520192,51,730,"3","Y"
"6531","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103428","Juan Ignacio Chela","R",190,"ARG",26.13278576,47,755,"102563","Thomas Johansson","R",180,"SWE",30.56810404,15,1505,"3","N"
"6532","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103163","Tommy Haas","R",188,"GER",27.54004107,40,845,"103103","Dominik Hrbaty","R",183,"SVK",27.78370979,22,1241,"3","N"
"6533","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103333","Ivo Karlovic","R",208,"CRO",26.63381246,86,470,"104053","Andy Roddick","R",188,"USA",23.1321013,3,3115,"3","Y"
"6534","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103990","Tommy Robredo","R",180,"ESP",23.46338125,17,1420,"104745","Rafael Nadal","L",185,"ESP",19.37303217,2,4475,"3","N"
"6535","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"104076","Jose Acasuso","R",190,"ARG",22.99247091,55,678,"103285","Radek Stepanek","R",185,"CZE",26.88843258,14,1530,"3","N"
"6536","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"104068","Robby Ginepri","R",183,"USA",23.02806297,21,1270,"103786","Nikolay Davydenko","R",178,"RUS",24.37508556,8,2000,"3","Y"
"6537","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103970","David Ferrer","R",175,"ESP",23.54277892,18,1380,"103264","Mariano Puerta","L",180,"ARG",27.07734428,10,1784,"3","Y"
"6538","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103344","Ivan Ljubicic","R",193,"CRO",26.58179329,12,1640,"103694","Olivier Rochus","R",168,"BEL",24.74469541,24,1135,"3","Y"
"6539","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103909","Guillermo Coria","R",175,"ARG",23.75906913,7,2110,"103602","Fernando Gonzalez","R",183,"CHI",25.2183436,19,1360,"3","N"
"6540","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103900","David Nalbandian","R",180,"ARG",23.79192334,9,1905,"102563","Thomas Johansson","R",180,"SWE",30.56810404,15,1505,"3","Y"
"6541","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103103","Dominik Hrbaty","R",183,"SVK",27.78370979,22,1241,"103333","Ivo Karlovic","R",208,"CRO",26.63381246,86,470,"3","N"
"6542","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"104745","Rafael Nadal","L",185,"ESP",19.37303217,2,4475,"103285","Radek Stepanek","R",185,"CZE",26.88843258,14,1530,"3","Y"
"6543","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103970","David Ferrer","R",175,"ESP",23.54277892,18,1380,"104068","Robby Ginepri","R",183,"USA",23.02806297,21,1270,"3","N"
"6544","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103344","Ivan Ljubicic","R",193,"CRO",26.58179329,12,1640,"103602","Fernando Gonzalez","R",183,"CHI",25.2183436,19,1360,"3","Y"
"6545","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103900","David Nalbandian","R",180,"ARG",23.79192334,9,1905,"103333","Ivo Karlovic","R",208,"CRO",26.63381246,86,470,"3","Y"
"6546","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"104745","Rafael Nadal","L",185,"ESP",19.37303217,2,4475,"104068","Robby Ginepri","R",183,"USA",23.02806297,21,1270,"3","Y"
"6547","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103344","Ivan Ljubicic","R",193,"CRO",26.58179329,12,1640,"103900","David Nalbandian","R",180,"ARG",23.79192334,9,1905,"3","Y"
"6548","2005-1536","Madrid Masters","Hard","48","M",2005-10-17,"103344","Ivan Ljubicic","R",193,"CRO",26.58179329,12,1640,"104745","Rafael Nadal","L",185,"ESP",19.37303217,2,4475,"5","N"
"6549","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103454","Nicolas Massu","R",183,"CHI",27.01711157,45,795,"103292","Gaston Gaudio","R",175,"ARG",27.85215606,20,1245,"3","Y"
"6550","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104417","Robin Soderling","R",193,"SWE",22.17111567,29,988,"103694","Olivier Rochus","R",168,"BEL",25.7412731,32,950,"3","Y"
"6551","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104068","Robby Ginepri","R",183,"USA",24.02464066,47,775,"103852","Feliciano Lopez","L",188,"ESP",25.07049966,81,501,"3","Y"
"6552","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"102845","Carlos Moya","R",190,"ESP",30.13552361,43,825,"103428","Juan Ignacio Chela","R",190,"ARG",27.12936345,35,915,"3","N"
"6553","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104268","Alejandro Falla","L",185,"COL",22.92128679,107,397,"103898","Julien Benneteau","R",185,"FRA",24.82135524,46,785,"3","N"
"6554","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104269","Fernando Verdasco","L",188,"ESP",22.91854894,26,1055,"102450","Tim Henman","R",185,"GBR",32.10951403,41,835,"3","N"
"6555","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103498","Marat Safin","R",193,"RUS",26.71868583,49,765,"104076","Jose Acasuso","R",190,"ARG",23.9890486,25,1080,"3","Y"
"6556","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104098","Dmitry Tursunov","R",185,"RUS",23.84394251,21,1230,"104019","Kristof Vliegen","R",193,"BEL",24.31759069,33,945,"3","N"
"6557","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104026","Joachim Johansson","R",198,"SWE",24.29295003,292,127,"105223","Juan Martin Del Potro","R",198,"ARG",18.06160164,96,422,"3","Y"
"6558","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103387","Paradorn Srichaphan","R",185,"THA",27.34017796,57,695,"103165","Gorka Fraile","R",180,"ESP",28.52566735,130,336,"3","Y"
"6559","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103813","Jarkko Nieminen","L",185,"FIN",25.23203285,16,1410,"104755","Richard Gasquet","R",185,"FRA",20.32854209,27,1045,"3","N"
"6560","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104918","Andy Murray","R",190,"GBR",19.42231348,19,1295,"103868","Ivan Navarro","R",183,"ESP",24.99110198,135,321,"3","Y"
"6561","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103206","Sebastien Grosjean","R",175,"FRA",28.38329911,30,980,"102035","Jonas Bjorkman","R",183,"SWE",34.56536619,52,733,"3","Y"
"6562","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103722","Florent Serra","R",180,"FRA",25.62902122,58,685,"102860","Agustin Calleri","R",183,"ARG",30.0862423,28,1003,"3","N"
"6563","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104792","Gael Monfils","R",193,"FRA",20.12320329,34,930,"103103","Dominik Hrbaty","R",183,"SVK",28.78028747,24,1090,"3","N"
"6564","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103888","Mardy Fish","R",188,"USA",24.85147159,54,716,"103598","Xavier Malisse","R",185,"BEL",26.24229979,38,870,"3","Y"
"6565","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103819","Roger Federer","R",185,"SUI",25.18822724,1,7370,"103454","Nicolas Massu","R",183,"CHI",27.01711157,45,795,"3","Y"
"6566","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103507","Juan Carlos Ferrero","R",183,"ESP",26.67488022,22,1175,"104417","Robin Soderling","R",193,"SWE",22.17111567,29,988,"3","N"
"6567","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104339","Mario Ancic","R",196,"CRO",22.54620123,12,1750,"104068","Robby Ginepri","R",183,"USA",24.02464066,47,775,"3","N"
"6568","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103990","Tommy Robredo","R",180,"ESP",24.45995893,8,2175,"103428","Juan Ignacio Chela","R",190,"ARG",27.12936345,35,915,"3","Y"
"6569","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103900","David Nalbandian","R",180,"ARG",24.78850103,4,2900,"103898","Julien Benneteau","R",185,"FRA",24.82135524,46,785,"3","Y"
"6570","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"102450","Tim Henman","R",185,"GBR",32.10951403,41,835,"103970","David Ferrer","R",175,"ESP",24.53935661,15,1675,"3","Y"
"6571","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104571","Marcos Baghdatis","R",183,"CYP",21.33059548,9,2076,"103498","Marat Safin","R",193,"RUS",26.71868583,49,765,"3","N"
"6572","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104019","Kristof Vliegen","R",193,"BEL",24.31759069,33,945,"103484","James Blake","R",185,"USA",26.80082136,7,2240,"3","Y"
"6573","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103786","Nikolay Davydenko","R",178,"RUS",25.37166324,5,2720,"104026","Joachim Johansson","R",198,"SWE",24.29295003,292,127,"3","N"
"6574","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103602","Fernando Gonzalez","R",183,"CHI",26.21492129,10,1965,"103387","Paradorn Srichaphan","R",185,"THA",27.34017796,57,695,"3","Y"
"6575","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104755","Richard Gasquet","R",185,"FRA",20.32854209,27,1045,"104925","Novak Djokovic","R",188,"SRB",19.40314853,17,1360,"3","N"
"6576","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104918","Andy Murray","R",190,"GBR",19.42231348,19,1295,"103344","Ivan Ljubicic","R",193,"CRO",27.57837098,3,3190,"3","Y"
"6577","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104053","Andy Roddick","R",188,"USA",24.12867899,6,2635,"103206","Sebastien Grosjean","R",175,"FRA",28.38329911,30,980,"3","Y"
"6578","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"102860","Agustin Calleri","R",183,"ARG",30.0862423,28,1003,"104607","Tomas Berdych","R",196,"CZE",21.07871321,11,1860,"3","N"
"6579","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103163","Tommy Haas","R",188,"GER",28.53661875,13,1700,"103103","Dominik Hrbaty","R",183,"SVK",28.78028747,24,1090,"3","Y"
"6580","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103888","Mardy Fish","R",188,"USA",24.85147159,54,716,"104745","Rafael Nadal","L",185,"ESP",20.36960986,2,4645,"3","N"
"6581","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104417","Robin Soderling","R",193,"SWE",22.17111567,29,988,"103819","Roger Federer","R",185,"SUI",25.18822724,1,7370,"3","N"
"6582","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103990","Tommy Robredo","R",180,"ESP",24.45995893,8,2175,"104068","Robby Ginepri","R",183,"USA",24.02464066,47,775,"3","N"
"6583","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"102450","Tim Henman","R",185,"GBR",32.10951403,41,835,"103900","David Nalbandian","R",180,"ARG",24.78850103,4,2900,"3","N"
"6584","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103498","Marat Safin","R",193,"RUS",26.71868583,49,765,"104019","Kristof Vliegen","R",193,"BEL",24.31759069,33,945,"3","Y"
"6585","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103602","Fernando Gonzalez","R",183,"CHI",26.21492129,10,1965,"104026","Joachim Johansson","R",198,"SWE",24.29295003,292,127,"3","Y"
"6586","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104918","Andy Murray","R",190,"GBR",19.42231348,19,1295,"104925","Novak Djokovic","R",188,"SRB",19.40314853,17,1360,"3","N"
"6587","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104053","Andy Roddick","R",188,"USA",24.12867899,6,2635,"104607","Tomas Berdych","R",196,"CZE",21.07871321,11,1860,"3","N"
"6588","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103163","Tommy Haas","R",188,"GER",28.53661875,13,1700,"104745","Rafael Nadal","L",185,"ESP",20.36960986,2,4645,"3","N"
"6589","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104068","Robby Ginepri","R",183,"USA",24.02464066,47,775,"103819","Roger Federer","R",185,"SUI",25.18822724,1,7370,"3","N"
"6590","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103900","David Nalbandian","R",180,"ARG",24.78850103,4,2900,"103498","Marat Safin","R",193,"RUS",26.71868583,49,765,"3","Y"
"6591","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104925","Novak Djokovic","R",188,"SRB",19.40314853,17,1360,"103602","Fernando Gonzalez","R",183,"CHI",26.21492129,10,1965,"3","N"
"6592","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104745","Rafael Nadal","L",185,"ESP",20.36960986,2,4645,"104607","Tomas Berdych","R",196,"CZE",21.07871321,11,1860,"3","N"
"6593","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103900","David Nalbandian","R",180,"ARG",24.78850103,4,2900,"103819","Roger Federer","R",185,"SUI",25.18822724,1,7370,"3","N"
"6594","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"104607","Tomas Berdych","R",196,"CZE",21.07871321,11,1860,"103602","Fernando Gonzalez","R",183,"CHI",26.21492129,10,1965,"3","N"
"6595","2006-1536","Madrid Masters","Hard","48","M",2006-10-16,"103819","Roger Federer","R",185,"SUI",25.18822724,1,7370,"103602","Fernando Gonzalez","R",183,"CHI",26.21492129,10,1965,"5","Y"
"6596","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103781","Jurgen Melzer","L",183,"AUT",26.39835729,56,625,"104068","Robby Ginepri","R",183,"USA",25.02121834,72,535,"3","N"
"6597","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104098","Dmitry Tursunov","R",185,"RUS",24.84052019,28,950,"102860","Agustin Calleri","R",183,"ARG",31.08281999,50,660,"3","N"
"6598","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103813","Jarkko Nieminen","L",185,"FIN",26.22861054,29,935,"102905","Stefan Koubek","L",175,"AUT",30.7816564,68,565,"3","N"
"6599","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103852","Feliciano Lopez","L",188,"ESP",26.06707734,42,741,"103835","Filippo Volandri","R",183,"ITA",26.10814511,43,731,"3","Y"
"6600","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103333","Ivo Karlovic","R",208,"CRO",28.62696783,24,1258,"103498","Marat Safin","R",193,"RUS",27.71526352,36,855,"3","Y"
"6601","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103017","Nicolas Kiefer","R",183,"GER",30.27789185,112,370,"104527","Stanislas Wawrinka","R",183,"SUI",22.54893908,35,860,"3","Y"
"6602","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104338","Juan Monaco","R",185,"ARG",23.54551677,20,1350,"104214","Igor Andreev","R",185,"RUS",24.25462012,33,895,"3","Y"
"6603","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"102148","Fabrice Santoro","R",178,"FRA",34.84736482,46,719,"104597","Nicolas Almagro","R",183,"ESP",22.14921287,26,1015,"3","N"
"6604","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"102967","Marc Gicquel","R",188,"FRA",30.54346338,77,520,"104339","Mario Ancic","R",196,"CRO",23.54277892,49,675,"3","N"
"6605","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103888","Mardy Fish","R",188,"USA",25.84804928,38,775,"103908","Paul Henri Mathieu","R",185,"FRA",25.75496235,21,1335,"3","N"
"6606","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104268","Alejandro Falla","L",185,"COL",23.91786448,128,335,"103507","Juan Carlos Ferrero","R",183,"ESP",27.67145791,23,1285,"3","N"
"6607","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104269","Fernando Verdasco","L",188,"ESP",23.91512663,32,905,"103656","Albert Montanes","R",175,"ESP",26.88295688,47,700,"3","Y"
"6608","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"105223","Juan Martin Del Potro","R",198,"ARG",19.05817933,53,634,"103808","Potito Starace","R",188,"ITA",26.2532512,27,951,"3","Y"
"6609","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103096","Arnaud Clement","R",173,"FRA",29.82614648,40,745,"103900","David Nalbandian","R",180,"ARG",25.78507871,25,1160,"3","N"
"6610","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103285","Radek Stepanek","R",185,"CZE",28.88158795,30,925,"104918","Andy Murray","R",190,"GBR",20.41889117,17,1480,"3","N"
"6611","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"102318","Andrei Pavel","R",183,"ROU",33.71389459,82,502,"104571","Marcos Baghdatis","R",183,"CYP",22.32717317,22,1295,"3","N"
"6612","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104068","Robby Ginepri","R",183,"USA",25.02121834,72,535,"103819","Roger Federer","R",185,"SUI",26.18480493,1,7355,"3","N"
"6613","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"102860","Agustin Calleri","R",183,"ARG",31.08281999,50,660,"103084","Guillermo Canas","R",185,"ARG",29.88637919,14,1673,"3","N"
"6614","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103344","Ivan Ljubicic","R",193,"CRO",28.57494867,13,1675,"102905","Stefan Koubek","L",175,"AUT",30.7816564,68,565,"3","N"
"6615","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103970","David Ferrer","R",175,"ESP",25.53593429,7,2130,"103852","Feliciano Lopez","L",188,"ESP",26.06707734,42,741,"3","N"
"6616","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103169","Oscar Hernandez","R",180,"ESP",29.51403149,52,636,"103333","Ivo Karlovic","R",208,"CRO",28.62696783,24,1258,"3","N"
"6617","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104022","Mikhail Youzhny","R",183,"RUS",25.30595483,18,1465,"103017","Nicolas Kiefer","R",183,"GER",30.27789185,112,370,"3","N"
"6618","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103163","Tommy Haas","R",188,"GER",29.53319644,10,1940,"104338","Juan Monaco","R",185,"ARG",23.54551677,20,1350,"3","N"
"6619","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103602","Fernando Gonzalez","R",183,"CHI",27.21149897,6,2245,"104597","Nicolas Almagro","R",183,"ESP",22.14921287,26,1015,"3","Y"
"6620","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103484","James Blake","R",185,"USA",27.79739904,8,2110,"104339","Mario Ancic","R",196,"CRO",23.54277892,49,675,"3","N"
"6621","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103908","Paul Henri Mathieu","R",185,"FRA",25.75496235,21,1335,"104755","Richard Gasquet","R",185,"FRA",21.32511978,12,1885,"3","Y"
"6622","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103507","Juan Carlos Ferrero","R",183,"ESP",27.67145791,23,1285,"102845","Carlos Moya","R",190,"ESP",31.1321013,15,1620,"3","Y"
"6623","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104925","Novak Djokovic","R",188,"SRB",20.39972621,3,4370,"104269","Fernando Verdasco","L",188,"ESP",23.91512663,32,905,"3","Y"
"6624","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103990","Tommy Robredo","R",180,"ESP",25.45653662,9,2035,"105223","Juan Martin Del Potro","R",198,"ARG",19.05817933,53,634,"3","N"
"6625","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103900","David Nalbandian","R",180,"ARG",25.78507871,25,1160,"104607","Tomas Berdych","R",196,"CZE",22.0752909,11,1935,"3","Y"
"6626","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104918","Andy Murray","R",190,"GBR",20.41889117,17,1480,"103428","Juan Ignacio Chela","R",190,"ARG",28.12594114,16,1485,"3","Y"
"6627","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"104571","Marcos Baghdatis","R",183,"CYP",22.32717317,22,1295,"104745","Rafael Nadal","L",185,"ESP",21.36618754,2,5385,"3","N"
"6628","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"103819","Roger Federer","R",185,"SUI",26.18480493,1,7355,"103084","Guillermo Canas","R",185,"ARG",29.88637919,14,1673,"3","Y"
"6629","2007-1536","Madrid Masters","Hard","48","M",2007-10-15,"102905","Stefan Koubek","L",175,"AUT",30.7816564,68,565,"103852","Feliciano Lopez","L",188,"ESP",26.06707734,42,741,"3","N"
